port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,vol_size,weight_size,bulk_vol_size,bulk_weight_size,container_count,pod_name,pol_name,ldud_port_name,last_dest_port_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,166,150041,5대보호,석유제품운반선,KR,대한민국,MRN62374,BL000064,MBL91952,I,수입,SK2부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,36855.4,36855.4,,,40540.9,36855.4,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250128+00:00,OK,True
KRUSN,2026,152,150071,영진호,석유제품운반선,KR,대한민국,MRN59263,BL000065,MBL38850,O,수출,SK3부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,25747.6,25747.6,,,28322.4,25747.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250166+00:00,OK,True
KRUSN,2026,065,151058,미라클 알파,케미칼운반선,KR,대한민국,MRN47930,BL000066,MBL74519,O,수출,정일2부두,액체,톨루엔,1294,PORT-MIS 실선종 기반,벌크,펌프,TON,10266.6,10266.6,,,11293.3,10266.6,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250195+00:00,OK,True
KRUSN,2026,120,151058,미라클 알파,케미칼운반선,KR,대한민국,MRN82600,BL000067,MBL53740,O,수출,OTK1부두,액체,아크릴로니트릴(안정화),1093,PORT-MIS 실선종 기반,벌크,펌프,TON,45795.5,45795.5,,,50375.1,45795.5,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250221+00:00,OK,True
KRUSN,2026,026,160014,범 강,석유제품운반선,KR,대한민국,MRN41163,BL000068,MBL75982,O,수출,SK4부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,4555.0,4555.0,,,5010.5,4555.0,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250247+00:00,OK,True
KRUSN,2026,038,160014,범 강,석유제품운반선,KR,대한민국,MRN55061,BL000069,MBL57925,O,수출,SK5부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,24107.8,24107.8,,,26518.6,24107.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250286+00:00,OK,True
KRUSN,2026,189,160014,범 강,석유제품운반선,KR,대한민국,MRN73648,BL000070,MBL97079,O,수출,SK6부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,20466.0,20466.0,,,22512.6,20466.0,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250310+00:00,OK,True
KRUSN,2026,025,160031,트리톤,석유제품운반선,KR,대한민국,MRN34568,BL000071,MBL29367,I,수입,SK7부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,3294.6,3294.6,,,3624.1,3294.6,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250334+00:00,OK,True
KRUSN,2026,117,160031,트리톤,석유제품운반선,KR,대한민국,MRN76786,BL000072,MBL53223,I,수입,SK8부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,44054.0,44054.0,,,48459.4,44054.0,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250377+00:00,OK,True
KRUSN,2026,191,160031,트리톤,석유제품운반선,KR,대한민국,MRN41819,BL000073,MBL50886,O,수출,가스부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,39393.5,39393.5,,,43332.9,39393.5,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250401+00:00,OK,True
KRUSN,2026,117,160063,스카이케미,석유제품운반선,KR,대한민국,MRN31597,BL000074,MBL36347,I,수입,현대오일터미널 신항1부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,47201.3,47201.3,,,51921.4,47201.3,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250444+00:00,OK,True
KRUSN,2026,196,160063,스카이케미,석유제품운반선,KR,대한민국,MRN19152,BL000075,MBL81284,O,수출,SK5부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,38368.8,38368.8,,,42205.7,38368.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250467+00:00,OK,True
KRUSN,2026,046,160064,제1은희호,기타유조선,KR,대한민국,MRN76140,BL000076,MBL85796,I,수입,SK2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,26434.8,26434.8,,,29078.3,26434.8,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250493+00:00,OK,True
KRUSN,2026,043,160064,제1은희호,기타유조선,KR,대한민국,MRN53154,BL000077,MBL88988,O,수출,S-Oil 2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,49159.6,49159.6,,,54075.6,49159.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250516+00:00,OK,True
KRUSN,2026,074,160064,제1은희호,기타유조선,KR,대한민국,MRN75156,BL000078,MBL61884,O,수출,SK4부두,액체,인화성 액체(기타),1993,PORT-MIS 실선종 기반,벌크,펌프,TON,34925.3,34925.3,,,38417.8,34925.3,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250543+00:00,OK,True
KRUSN,2026,151,161008,우찬,케미칼운반선,KR,대한민국,MRN32469,BL000079,MBL69687,O,수출,OTK2부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,1868.4,1868.4,,,2055.2,1868.4,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250569+00:00,OK,True
KRUSN,2026,090,161063,우현,석유제품운반선,KR,대한민국,MRN25170,BL000080,MBL90257,I,수입,가스부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,40020.2,40020.2,,,44022.2,40020.2,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250593+00:00,OK,True
KRUSN,2026,008,161063,우현,석유제품운반선,KR,대한민국,MRN80098,BL000081,MBL79382,O,수출,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,40168.7,40168.7,,,44185.6,40168.7,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250617+00:00,OK,True
KRUSN,2026,146,161063,우현,석유제품운반선,KR,대한민국,MRN57642,BL000082,MBL37465,O,수출,S-Oil 1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,20368.8,20368.8,,,22405.7,20368.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250641+00:00,OK,True
KRUSN,2026,094,161064,우석호,석유제품운반선,KR,대한민국,MRN83425,BL000083,MBL32163,O,수출,S-Oil 3부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,20995.4,20995.4,,,23094.9,20995.4,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250666+00:00,OK,True
KRUSN,2026,115,161064,우석호,석유제품운반선,KR,대한민국,MRN28644,BL000084,MBL79722,O,수출,SK1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,18020.3,18020.3,,,19822.3,18020.3,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250689+00:00,OK,True
KRUSN,2026,190,162805,유한1호,기타유조선,KR,대한민국,MRN60423,BL000085,MBL80508,I,수입,SK2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,34732.0,34732.0,,,38205.2,34732.0,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250714+00:00,OK,True
KRUSN,2026,005,162805,유한1호,기타유조선,KR,대한민국,MRN84185,BL000086,MBL98960,O,수출,SK5부두,액체,인화성 액체(기타),1993,PORT-MIS 실선종 기반,벌크,펌프,TON,37581.4,37581.4,,,41339.5,37581.4,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250738+00:00,OK,True
KRUSN,2026,197,162805,유한1호,기타유조선,KR,대한민국,MRN13942,BL000087,MBL31399,O,수출,S-Oil 2부두,액체,인화성 액체(기타),1993,PORT-MIS 실선종 기반,벌크,펌프,TON,15103.3,15103.3,,,16613.6,15103.3,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250761+00:00,OK,True
KRUSN,2026,011,166803,7미르,석유제품운반선,KR,대한민국,MRN99087,BL000088,MBL52119,I,수입,SK4부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,7302.0,7302.0,,,8032.2,7302.0,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250786+00:00,OK,True
KRUSN,2026,045,166803,7미르,석유제품운반선,KR,대한민국,MRN34794,BL000089,MBL31920,O,수출,가스부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,37625.8,37625.8,,,41388.4,37625.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250810+00:00,OK,True
KRUSN,2026,123,170022,이에스 릴리,석유제품운반선,KR,대한민국,MRN46564,BL000090,MBL54392,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5150.4,5150.4,,,5665.4,5150.4,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250837+00:00,OK,True
KRUSN,2026,143,170035,두라썬,석유제품운반선,KR,대한민국,MRN54324,BL000091,MBL17508,I,수입,SK5부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,38657.8,38657.8,,,42523.6,38657.8,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250861+00:00,OK,True
KRUSN,2026,193,170035,두라썬,석유제품운반선,KR,대한민국,MRN11388,BL000092,MBL45203,O,수출,S-Oil 1부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,6814.8,6814.8,,,7496.3,6814.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250885+00:00,OK,True
KRUSN,2026,123,170036,17유성호,석유제품운반선,KR,대한민국,MRN97011,BL000093,MBL27947,O,수출,S-Oil 2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,30420.6,30420.6,,,33462.7,30420.6,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250910+00:00,OK,True
KRUSN,2026,056,170036,17유성호,석유제품운반선,KR,대한민국,MRN24577,BL000094,MBL62005,I,수입,S-Oil 3부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,6672.5,6672.5,,,7339.8,6672.5,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250936+00:00,OK,True
KRUSN,2026,017,171071,티앤 레아,석유제품운반선,KR,대한민국,MRN41606,BL000095,MBL27454,O,수출,SK1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,7313.5,7313.5,,,8044.9,7313.5,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250961+00:00,OK,True
KRUSN,2026,190,171071,티앤 레아,석유제품운반선,KR,대한민국,MRN14685,BL000096,MBL14842,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,44833.4,44833.4,,,49316.7,44833.4,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.250986+00:00,OK,True
KRUSN,2026,176,171071,티앤 레아,석유제품운반선,KR,대한민국,MRN91381,BL000097,MBL92467,I,수입,SK3부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,14477.7,14477.7,,,15925.5,14477.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251010+00:00,OK,True
KRUSN,2026,021,176801,아람,석유제품운반선,KR,대한민국,MRN28309,BL000098,MBL15588,I,수입,SK4부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,10327.6,10327.6,,,11360.4,10327.6,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251035+00:00,OK,True
KRUSN,2026,093,176801,아람,석유제품운반선,KR,대한민국,MRN82018,BL000099,MBL54051,I,수입,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,19226.5,19226.5,,,21149.2,19226.5,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251061+00:00,OK,True
KRUSN,2026,162,180003,세양프라임,케미칼운반선,KR,대한민국,MRN14994,BL000100,MBL88310,O,수출,UTK부두,액체,메탄올,1230,PORT-MIS 실선종 기반,벌크,펌프,TON,1517.9,1517.9,,,1669.7,1517.9,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251086+00:00,OK,True
KRUSN,2026,171,180003,세양프라임,케미칼운반선,KR,대한민국,MRN72920,BL000101,MBL49645,I,수입,UTT부두,액체,아크릴로니트릴(안정화),1093,PORT-MIS 실선종 기반,벌크,펌프,TON,20615.1,20615.1,,,22676.6,20615.1,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251111+00:00,OK,True
KRUSN,2026,169,180010,두라스카이,석유제품운반선,KR,대한민국,MRN34527,BL000102,MBL13460,I,수입,SK6부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5645.1,5645.1,,,6209.6,5645.1,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251137+00:00,OK,True
KRUSN,2026,189,180010,두라스카이,석유제품운반선,KR,대한민국,MRN54289,BL000103,MBL39443,I,수입,SK7부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,46361.5,46361.5,,,50997.7,46361.5,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251161+00:00,OK,True
KRUSN,2026,180,180010,두라스카이,석유제품운반선,KR,대한민국,MRN16668,BL000104,MBL68909,I,수입,SK8부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,44965.5,44965.5,,,49462.1,44965.5,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251185+00:00,OK,True
KRUSN,2026,125,180018,나로,석유제품운반선,KR,대한민국,MRN16574,BL000105,MBL78342,I,수입,가스부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,11904.6,11904.6,,,13095.1,11904.6,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251211+00:00,OK,True
KRUSN,2026,185,180018,나로,석유제품운반선,KR,대한민국,MRN13791,BL000106,MBL31795,O,수출,현대오일터미널 신항1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,17489.8,17489.8,,,19238.8,17489.8,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251236+00:00,OK,True
KRUSN,2026,191,180020,두라 5,석유제품운반선,KR,대한민국,MRN28735,BL000107,MBL37754,O,수출,SK5부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,48282.2,48282.2,,,53110.4,48282.2,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251261+00:00,OK,True
KRUSN,2026,120,180020,두라 5,석유제품운반선,KR,대한민국,MRN21531,BL000108,MBL28184,O,수출,SK2부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,16338.2,16338.2,,,17972.0,16338.2,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251286+00:00,OK,True
KRUSN,2026,064,180025,디엘 루비,석유제품운반선,KR,대한민국,MRN82481,BL000109,MBL82316,O,수출,S-Oil 2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,13594.1,13594.1,,,14953.5,13594.1,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251312+00:00,OK,True
KRUSN,2026,195,180025,디엘 루비,석유제품운반선,KR,대한민국,MRN15654,BL000110,MBL13492,I,수입,SK4부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,3249.7,3249.7,,,3574.7,3249.7,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251336+00:00,OK,True
KRUSN,2026,039,180025,디엘 루비,석유제품운반선,KR,대한민국,MRN41501,BL000111,MBL85978,O,수출,가스부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,45244.9,45244.9,,,49769.4,45244.9,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251361+00:00,OK,True
KRUSN,2026,186,184803,진양1호,석유제품운반선,KR,대한민국,MRN43380,BL000112,MBL73133,O,수출,SK5부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,5604.7,5604.7,,,6165.2,5604.7,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251385+00:00,OK,True
KRUSN,2026,149,190005,동방에이스호,기타유조선,KR,대한민국,MRN38382,BL000113,MBL87135,O,수출,S-Oil 1부두,액체,인화성 액체(기타),1993,PORT-MIS 실선종 기반,벌크,펌프,TON,42308.7,42308.7,,,46539.6,42308.7,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251410+00:00,OK,True
KRUSN,2026,006,190008,부광호,석유제품운반선,KR,대한민국,MRN64364,BL000114,MBL59069,O,수출,S-Oil 3부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,40221.3,40221.3,,,44243.4,40221.3,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251436+00:00,OK,True
KRUSN,2026,084,190025,케이 가스,LPG운반선,KR,대한민국,MRN62335,BL000115,MBL52789,O,수출,SK1부두,액체,프로페인,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,36562.3,36562.3,,,40218.5,36562.3,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251461+00:00,OK,True
KRUSN,2026,159,190025,케이 가스,LPG운반선,KR,대한민국,MRN72575,BL000116,MBL84192,I,수입,SK2부두,액체,프로페인,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,44743.2,44743.2,,,49217.5,44743.2,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251489+00:00,OK,True
KRUSN,2026,132,190025,케이 가스,LPG운반선,KR,대한민국,MRN44991,BL000117,MBL58792,O,수출,SK5부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,48627.6,48627.6,,,53490.4,48627.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251546+00:00,OK,True
KRUSN,2026,196,190026,21부영호,석유제품운반선,KR,대한민국,MRN20210,BL000118,MBL74247,I,수입,S-Oil 2부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,48762.6,48762.6,,,53638.9,48762.6,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251591+00:00,OK,True
KRUSN,2026,149,190027,지르콘,석유제품운반선,KR,대한민국,MRN82406,BL000119,MBL30221,O,수출,SK4부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,1796.3,1796.3,,,1975.9,1796.3,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251629+00:00,OK,True
KRUSN,2026,138,190027,지르콘,석유제품운반선,KR,대한민국,MRN69125,BL000120,MBL34846,O,수출,가스부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,40767.6,40767.6,,,44844.4,40767.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251667+00:00,OK,True
KRUSN,2026,027,190027,지르콘,석유제품운반선,KR,대한민국,MRN80819,BL000121,MBL30804,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,38759.3,38759.3,,,42635.2,38759.3,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251711+00:00,OK,True
KRUSN,2026,166,192801,그레이스 알파,석유제품운반선,KR,대한민국,MRN35761,BL000122,MBL26662,O,수출,SK5부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,11890.8,11890.8,,,13079.9,11890.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251741+00:00,OK,True
KRUSN,2026,005,192801,그레이스 알파,석유제품운반선,KR,대한민국,MRN61764,BL000123,MBL75046,O,수출,S-Oil 1부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,2445.8,2445.8,,,2690.4,2445.8,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251766+00:00,OK,True
KRUSN,2026,155,192801,그레이스 알파,석유제품운반선,KR,대한민국,MRN16926,BL000124,MBL83236,I,수입,S-Oil 2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,34956.7,34956.7,,,38452.4,34956.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251803+00:00,OK,True
KRUSN,2026,038,192827,우성,석유제품운반선,KR,대한민국,MRN76124,BL000125,MBL73610,O,수출,S-Oil 3부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,26882.6,26882.6,,,29570.9,26882.6,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251843+00:00,OK,True
KRUSN,2026,190,192827,우성,석유제품운반선,KR,대한민국,MRN12752,BL000126,MBL72474,I,수입,SK1부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,43577.9,43577.9,,,47935.7,43577.9,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-18T00:35:04.251886+00:00,OK,True
